uid,strict_status,priority,make,model_as_supplied,asset_title,year_evidence,generation_evidence,visual_trim_evidence,body_style_evidence,faces,likes,metadata_score,duplicate_count,duplicate_rank,creator,licence_recorded,licence_status,commercial_gate,source_page,download_api_endpoint,source_origin,source_uid_valid,visual_qc,glass_qc,interior_qc,pbr_qc,scale_qc,live_link_check,final_publish,decision_reason
a44abee6689e429881209fc6299f505c,PRIORITY B,Manual metadata/visual review,Subaru,Subaru Outback,2022 Subaru Outback,2022,,,Hatchback/Car,484185,20,76,2,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/a44abee6689e429881209fc6299f505c,https://sketchfab.com/models/a44abee6689e429881209fc6299f505c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
18a4e224353148f1868c6a56ea9a587e,PRIORITY A,First QC queue,Suzuki,- Suzuki Swift,2017-2020 Suzuki Swift (VI),2017–2020,,,Hatchback/Car,2338359,31,87,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/18a4e224353148f1868c6a56ea9a587e,https://sketchfab.com/models/18a4e224353148f1868c6a56ea9a587e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
48ebe0fdaeae459e9b43b55e68a858c1,PRIORITY A,First QC queue,Suzuki,- Suzuki Vitara,2018-2024 Suzuki Vitara (LY),2018–2024,,,Hatchback/Car,1410449,15,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/48ebe0fdaeae459e9b43b55e68a858c1,https://sketchfab.com/models/48ebe0fdaeae459e9b43b55e68a858c1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fd61cd5500734b7c8acf850fc3d39145,PRIORITY A,First QC queue,Suzuki,Suzuki Across,2021 Suzuki Across,2021,,,Hatchback/Car,1712161,22,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/fd61cd5500734b7c8acf850fc3d39145,https://sketchfab.com/models/fd61cd5500734b7c8acf850fc3d39145/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
3a0603ad76c24637821693bd6dc48d8c,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Alto,Suzuki Alto K10,,K10,,Hatchback/Car,1034612,11,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/3a0603ad76c24637821693bd6dc48d8c,https://sketchfab.com/models/3a0603ad76c24637821693bd6dc48d8c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
826b1fe844834b00aede19b63f71394a,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Alto,Suzuki Alto,,,,Hatchback/Car,1321077,0,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/826b1fe844834b00aede19b63f71394a,https://sketchfab.com/models/826b1fe844834b00aede19b63f71394a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ef0571fb71d54919b4e9208bf68ba87d,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Alto,Suzuki Alto 2011,2011,,,Hatchback/Car,4012939,12,58,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/ef0571fb71d54919b4e9208bf68ba87d,https://sketchfab.com/models/ef0571fb71d54919b4e9208bf68ba87d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e45dbd5e86df4090abf1651e74447e1f,PRIORITY A,First QC queue,Suzuki,Suzuki Alto,2016 Maruti Suzuki Alto K10,2016,K10,,Hatchback/Car,604441,48,87,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/e45dbd5e86df4090abf1651e74447e1f,https://sketchfab.com/models/e45dbd5e86df4090abf1651e74447e1f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
dad66ee4a05a4f51bd0b9bf64ba6d4ef,PRIORITY A,First QC queue,Suzuki,Suzuki Alto,2020 Maruti Suzuki Alto 800,2020,,,Hatchback/Car,633969,65,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/dad66ee4a05a4f51bd0b9bf64ba6d4ef,https://sketchfab.com/models/dad66ee4a05a4f51bd0b9bf64ba6d4ef/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d870db9c6ca54e6dae5637fcf8657d6c,PRIORITY A,First QC queue,Suzuki,Suzuki Alto,2024 Maruti Suzuki Alto K10 VXI,2024,K10,,Hatchback/Car,728297,21,86,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/d870db9c6ca54e6dae5637fcf8657d6c,https://sketchfab.com/models/d870db9c6ca54e6dae5637fcf8657d6c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ee97ac0382f14652a49910a504ae76f7,PRIORITY A,First QC queue,Suzuki,Suzuki Ignis,2022 Suzuki Ignis,2022,,,Hatchback/Car,818084,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/ee97ac0382f14652a49910a504ae76f7,https://sketchfab.com/models/ee97ac0382f14652a49910a504ae76f7/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
942987d14be64808ad8dce51ad527c7c,PRIORITY A,First QC queue,Suzuki,Suzuki Jimny,SUZUKI JIMNY,,,,Hatchback/Car,1190296,73,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/942987d14be64808ad8dce51ad527c7c,https://sketchfab.com/models/942987d14be64808ad8dce51ad527c7c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1338a66207c5418b8510c488750b89b6,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Jimny,Suzuki Jimny,,,,Hatchback/Car,2108088,25,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/1338a66207c5418b8510c488750b89b6,https://sketchfab.com/models/1338a66207c5418b8510c488750b89b6/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9fb5019e9332467291587ecfc7e465c6,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Jimny,Suzuki Jimny II HQ Interior,,,,Hatchback/Car,2329874,11,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/9fb5019e9332467291587ecfc7e465c6,https://sketchfab.com/models/9fb5019e9332467291587ecfc7e465c6/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
5c79364dc8fe440da291d0452566eb6b,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Jimny,Suzuki Jimny I,,,,Hatchback/Car,1909038,9,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/5c79364dc8fe440da291d0452566eb6b,https://sketchfab.com/models/5c79364dc8fe440da291d0452566eb6b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
817549baf10f4ec693f9cbd9550fe724,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Jimny,Suzuki Jimny II,,,,Hatchback/Car,1454225,8,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/817549baf10f4ec693f9cbd9550fe724,https://sketchfab.com/models/817549baf10f4ec693f9cbd9550fe724/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1c5be486169d4cdc941941bd4e927350,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Jimny,Suzuki Jimny Pickup And SUV,,,,Pickup,3008734,19,70,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/1c5be486169d4cdc941941bd4e927350,https://sketchfab.com/models/1c5be486169d4cdc941941bd4e927350/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
adc21f788f744636a56809042d90bf3c,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Jimny,Suzuki Jimny Pickup,,,,Pickup,2945954,5,67,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/adc21f788f744636a56809042d90bf3c,https://sketchfab.com/models/adc21f788f744636a56809042d90bf3c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
95451c00cb2d48778f67d798167e7237,PRIORITY A,First QC queue,Suzuki,Suzuki Swift,2022 Maruti Suzuki Swift Dzire,2022,,,Hatchback/Car,1474933,86,89,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/95451c00cb2d48778f67d798167e7237,https://sketchfab.com/models/95451c00cb2d48778f67d798167e7237/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
f6c3e0570046406483f1be8ccf3d28b5,PRIORITY A,First QC queue,Suzuki,Suzuki Swift,2022 Suzuki Swift 1.2 GLX,2022,,,Hatchback/Car,852163,53,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/f6c3e0570046406483f1be8ccf3d28b5,https://sketchfab.com/models/f6c3e0570046406483f1be8ccf3d28b5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fbd46d92dcfd4cf987bdeb366fa1866c,PRIORITY A,First QC queue,Suzuki,Suzuki Swift,2022 Suzuki Swift,2022,,,Hatchback/Car,848342,15,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/fbd46d92dcfd4cf987bdeb366fa1866c,https://sketchfab.com/models/fbd46d92dcfd4cf987bdeb366fa1866c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fe559aa77c624401b4ed9c3db0e39b4e,PRIORITY A,First QC queue,Suzuki,Suzuki Swift,2022_maruti_suzuki_swift_dzire,2022,,,Hatchback/Car,1474666,12,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/fe559aa77c624401b4ed9c3db0e39b4e,https://sketchfab.com/models/fe559aa77c624401b4ed9c3db0e39b4e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
47ac04971453426499bd07b88db06289,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki SX4,Suzuki SX4,,,,Hatchback/Car,1821844,13,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/47ac04971453426499bd07b88db06289,https://sketchfab.com/models/47ac04971453426499bd07b88db06289/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ee5013f39f06491c952a31576b28440e,PRIORITY B,Manual metadata/visual review,Suzuki,Suzuki Vitara,Suzuki Vitara,,,,Hatchback/Car,2461168,25,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/ee5013f39f06491c952a31576b28440e,https://sketchfab.com/models/ee5013f39f06491c952a31576b28440e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
459e512648044e9d9652e9ee47153e6f,PRIORITY A,First QC queue,Suzuki,Suzuki Vitara,2024 Suzuki Vitara Hybrid 1.4 EU,2024,,,Hatchback/Car,609048,63,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/459e512648044e9d9652e9ee47153e6f,https://sketchfab.com/models/459e512648044e9d9652e9ee47153e6f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1922309e18e64ba991ccd22ecea7098b,PRIORITY A,First QC queue,Suzuki,Swace,2020 Suzuki Swace Hybrid,2020,,,Hatchback/Car,1746618,31,87,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/1922309e18e64ba991ccd22ecea7098b,https://sketchfab.com/models/1922309e18e64ba991ccd22ecea7098b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
5af35a4772f240039a6e58c58998555b,PRIORITY A,First QC queue,Tesla,Model 3,Tesla model 3,,,,Hatchback/Car,684315,80,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/5af35a4772f240039a6e58c58998555b,https://sketchfab.com/models/5af35a4772f240039a6e58c58998555b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
af55c8c948ef4f6586ff4709c3e413a4,PRIORITY B,Manual metadata/visual review,Tesla,Model 3,Tesla Model 3,,,,Hatchback/Car,624288,29,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/af55c8c948ef4f6586ff4709c3e413a4,https://sketchfab.com/models/af55c8c948ef4f6586ff4709c3e413a4/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
3050e647274d4693925daf55cfc828d5,PRIORITY B,Manual metadata/visual review,Tesla,Model 3,Tesla model 3 jb,,,,Hatchback/Car,684315,18,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/3050e647274d4693925daf55cfc828d5,https://sketchfab.com/models/3050e647274d4693925daf55cfc828d5/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bcecd9bf5ffe43d7bac744332fc12d82,PRIORITY B,Manual metadata/visual review,Tesla,Model 3,Tesla Model 3,,,,Hatchback/Car,737161,15,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/bcecd9bf5ffe43d7bac744332fc12d82,https://sketchfab.com/models/bcecd9bf5ffe43d7bac744332fc12d82/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e581e1fd9b774c5b955280ce73e7a708,PRIORITY B,Manual metadata/visual review,Tesla,Model 3,Tesla Roadster (Free),,,,Convertible,2651798,52,72,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/e581e1fd9b774c5b955280ce73e7a708,https://sketchfab.com/models/e581e1fd9b774c5b955280ce73e7a708/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
